accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
-0.241448501806865,1.07439832707063,0.305112183562921,3.38610765576628,1.53745458949829,0.07600801110528
-0.254080209009338,1.12950162544004,0.34040183894413,3.38804933081629,1.53737971717947,0.0740308740912115
-0.249618982055539,1.15569356565565,0.446272279498443,3.39213341871196,1.52722900120486,0.0799922970345842
-0.220706395947052,1.1070423877853,0.56102105228398,3.38657559932957,1.51540334990149,0.0820651432377691
-0.198529959685167,1.06753907542265,0.657350164173188,3.37280319929752,1.50265599916439,0.0801593986978897
-0.18258193651182,1.03724013217,0.734536371718149,3.35225811774816,1.48964139551261,0.0742947101033195
-0.172213404125142,1.01592893256149,0.792365535843124,3.32635728544525,1.47690276215238,0.0645955783070503
-0.166671764570437,1.00314354849429,0.831103554364338,3.29645748901102,1.46486521653706,0.0512839153203931
-0.165137332684032,0.998209466309188,0.851456026227066,3.26382509477197,1.45383400568162,0.0346693964156892
-0.166757901835288,1.00027567305152,0.854518909669201,3.2296109718252,1.44399724428245,0.015138014310224
-0.170680444351218,1.00835272509389,0.841722412919567,3.19483071970564,1.43543241788125,-0.00686078480927837
-0.176079324035221,1.02135156464234,0.814770258610518,3.16035015354028,1.42811584686225,-0.030828024719533
-0.182180581373765,1.0381220019063,0.775576317148285,3.12687588549747,1.42193429260902,-0.0562298336285628
-0.188282005151451,1.05748992156112,0.72620043109901,3.09495075930862,1.4166979184915,-0.0825124401801525
-0.193768835598129,1.07829239629408,0.668785069638234,3.06495383652861,1.41215388791001,-0.109117171877471
-0.198125061765662,1.09940999783177,0.605494271206234,3.03710459041081,1.40799998065182,-0.13549508385678
-0.200940385482719,1.11979569108289,0.538456160505123,3.01147092789952,1.40389772777338,-0.161120836135623
-0.201913029494518,1.1384997863703,0.469710165162888,2.98798062602851,1.39948469422885,-0.185505437416143
-0.200848669357087,1.1546905154965,0.401159905766178,2.96643573197868,1.39438566789745,-0.208207488974811
-0.197655865911361,1.16766989614263,0.334532585745345,2.94652943482549,1.3882226347082,-0.228842597118879
-0.192338464255537,1.17688466047585,0.271345557948165,2.92786487285259,1.38062352477356,-0.247090678841811
-0.184985501066172,1.18193214993295,0.212880585639983,2.90997529677419,1.37122979814138,-0.262700961805586
-0.175759219456264,1.18256121788529,0.160166141257883,2.89234497148461,1.35970299735056,-0.275494573244488
-0.164881824132207,1.17866833114218,0.113967892912067,2.87443017300652,1.34573042609917,-0.285364717267629
-0.152621615399369,1.1702892133526,0.0747873165061282,2.85567962900247,1.32903011994233,-0.292274549142821
-0.139279116289667,1.15758651998284,0.042868145226831,2.83555376548704,1.3093552590708,-0.296252960362954
-0.125173752868313,1.14083416662784,0.0182101361560631,2.81354216254841,1.28649813964833,-0.297388581433168
-0.110631566510321,1.12039904094624,0.000589406878797354,2.78917868911902,1.2602937749,-0.295822382943074
-0.0959743339892011,1.09672090564613,-0.0104156133373455,2.76205387985698,1.23062314669274,-0.291739303701329
-0.0815103540431914,1.070291340032,-0.0153937497151831,2.73182423235893,1.19741607915799,-0.285359353787612
-0.0675270365385664,1.0416325678267,-0.0150674300248177,2.69821823451264,1.16065366368202,-0.276928629252629
-0.0542853119098662,1.01127697961277,-0.0102571577541064,2.66103907263514,1.12037013384023,-0.266710635627291
-0.0420157730443129,0.979748082480376,-0.00184547270182903,2.62016411317682,1.07665407254283,-0.254978253771922
-0.0309163766380687,0.947543502856254,0.00925828065302149,2.5755413862098,1.02964883297324,-0.242006600378307
-0.0211514711797225,0.915120538571397,0.0221511566628337,2.52718342031403,0.979552069235309,-0.228066944464924
-0.0128518861417667,0.882884611893582,0.0359667144546257,2.47515887967497,0.926614299791561,-0.213421748832668
-0.00611581108729849,0.851180825800066,0.0499011485588858,2.41958253064663,0.871136463340429,-0.19832081965862
-0.00101021066372973,0.820288680160609,0.0632347865040575,2.36060411392278,0.813466468532424,-0.182998475008169
0.00242744330786075,0.790419870476099,0.0753485303095697,2.29839671878595,0.753994781400572,-0.167671589049179
0.00418729441682213,0.761718975548978,0.0857350548804524,2.23314524831122,0.693149133395775,-0.15253833599162
0.00428519858673758,0.73426674622005,0.0940048016353991,2.16503553093425,0.631388465056185,-0.137777446822239
0.00276086370799726,0.708085637081176,0.0998870097738803,2.09424457761687,0.569196243270658,-0.123547801195248
-0.000323945072828041,0.683147177080545,0.10322620233306,2.02093240892045,0.507073302773797,-0.109988203037752
-0.00488714752702126,0.659380751803358,0.103974684247006,1.94523578709798,0.445530365163033,-0.0972172269005131
-0.0108280759660232,0.636683367217993,0.102181712199643,1.86726408954576,0.385080382720349,-0.0853330674703557
-0.01802923953793,0.614929978165679,0.0979800603878631,1.78709745633022,0.32623084192389,-0.0744133714611673
-0.0263581790825006,0.593983990878238,0.0915707340150231,1.70478724057128,0.269476145582026,-0.0645150742231883
-0.0356694600845113,0.573707583663281,0.0832065767004814,1.62035869039527,0.215290176016252,-0.0556742986493146
-0.0458068379780777,0.553971530402483,0.0731754834525944,1.53381569863105,0.164119127414029,-0.0479063983353948
-0.0566056121315935,0.534664254824091,0.061783872656983,1.44514737448649,0.11637468551055,-0.041206238845753
-0.0678951645323686,0.51569988715999,0.0493409941918454,1.35433612255925,0.072427628397066,-0.0355488100095982
-0.0795016585147529,0.497025137020701,0.0361445621424191,1.26136686054759,0.0326019237200597,-0.0308902492171054
-0.0912508534679031,0.478624836213962,0.0224681052478455,1.16623696914001,-0.00283059596805319,-0.0271693324350796
-0.102970974581869,0.460526042660452,0.00855033120943485,1.06896654636072,-0.0336548881205114,-0.0243094586100652
-0.114495563215606,0.442800631844863,-0.0054132933588878,0.969608534093321,-0.0597165829970752,-0.0222211172773824
-0.125666224107544,0.425566335837512,-0.0192766339963036,0.868258295965136,-0.080924982974661,-0.0208047918139588
-0.136335181251823,0.408986222019918,-0.0329466176013948,0.765062252051062,-0.0972550625401112,-0.0199542151344692
-0.146367555411679,0.393266634387079,-0.0463846383138327,0.66022521523917,-0.108748355693127,-0.0195598638033234
-0.155643283568842,0.378653649650858,-0.0596057408530815,0.554016124442953,-0.115512628850742,-0.019512553177944
-0.164058614602913,0.365428128370091,-0.0726757353364428,0.446771928664343,-0.117720258400352,-0.019706982409123
-0.171527136005855,0.353899468082495,-0.0857064425663407,0.338899440496017,-0.115605262626587,-0.0200450752975298
-0.177980312982862,0.344398190888666,-0.0988493065794656,0.230875045219146,-0.109458976604548,-0.02043897172619
-0.183367552315941,0.337267522517841,-0.112287642446557,0.123242219521527,-0.099624403660948,-0.0208135443366213
-0.187655836602634,0.332854143865441,-0.126227812590035,0.0166068795940119,-0.0864893253192522,-0.0211083450344818
-0.190829006948242,0.331498319352682,-0.140889644749072,-0.0883693601122229,-0.070478300043116,-0.0212789236354287
-0.192886799942096,0.333523629234018,-0.15649641896385,-0.190977880474105,-0.0520437263250376,-0.0212975035223928
-0.193843763896146,0.339226555048539,-0.173264759128364,-0.290473517775289,-0.0316561847909589,-0.0211530429997126
-0.193728186131369,0.348866188324766,-0.19139476581119,-0.386086562826802,-0.00979430472266398,-0.0208507521253833
-0.192581154657662,0.36265435146111,-0.211060720010687,-0.477036037159818,0.0130655787089136,-0.0204111691622208
-0.19045585272241,0.380746434861986,-0.232402671087385,-0.562543956179539,0.0364596996788162,-0.0198689247391988
-0.187417144004749,0.40323326350582,-0.2555191952797,-0.641850266417354,0.059946792011094,-0.0192713324176071
-0.183541452509903,0.430134306218656,-0.280461573626325,-0.714228125599159,0.0831174053406288,-0.0186769398200333
-0.178916879738592,0.461392528881791,-0.307229589717555,-0.778999179350857,0.10560235320712,-0.0181541544694835
-0.17364343945539,0.496871165504954,-0.335769089287159,-0.835548476671193,0.127080059717174,-0.0177800243466266
-0.167833235684367,0.536352636315425,-0.365971376569232,-0.883338658200239,0.147282595669009,-0.0176392079683749
-0.161610371242132,0.57953977869678,-0.397674448519406,-0.921923047944466,0.166000221941097,-0.0178231171304255
-0.155110360002532,0.62605947548468,-0.430665990484061,-0.950957282360305,0.183084287285614,-0.0184291631629774
-0.148478831703431,0.675468668489374,-0.464687979450253,-0.970209123011639,0.198448360166954,-0.0195599911324249
-0.141869365324807,0.727262638032496,-0.499442668240806,-0.979566123129462,0.212067511346447,-0.0213225523556539
-0.135440363237282,0.78088531869487,-0.534599661160367,-0.979040856798484,0.22397570698444,-0.0238268494539735
-0.129350976605742,0.835741315797166,-0.569803743664144,-0.968773473879539,0.234261322032596,-0.027184193816822
-0.123756203107416,0.891209195225008,-0.604683099664284,-0.949031414691345,0.243060840813992,-0.0315048443136332
-0.118801388674948,0.946655549134378,-0.638857543251412,-0.92020620503385,0.25055087534713,-0.0368949472872893
-0.114616462614906,1.00144929819215,-0.671946408501974,-0.882807351864051,0.256938700604199,-0.0434527674792046
-0.111310307633325,1.05497568133854,-0.703575781154303,-0.837453468723886,0.262451576784814,-0.0512642812969424
-0.108965702856772,1.10664940760407,-0.73338481701498,-0.784860872255787,0.267325197962552,-0.0603982895629927
-0.107635272509332,1.15592649930947,-0.761030969906734,-0.725830000047842,0.271791669245078,-0.0709012873733431
-0.107338823746528,1.20231443736907,-0.786194040739956,-0.66123009816595,0.276067465278737,-0.0827923947818813
-0.108062367935482,1.24538032047823,-0.808579051764018,-0.591982706572997,0.280341855793959,-0.0960586956912602
-0.109758998951325,1.28475686244629,-0.82791803844187,-0.519044525499737,0.284766293990399,-0.110651347705298
-0.112351661801281,1.32014616698742,-0.843970928208856,-0.443390270542915,0.289445247603516,-0.12648280981946
-0.1157376988611,1.35132132860193,-0.856525734386197,-0.365996115746184,0.294428909219263,-0.143425487983605
-0.119794922988361,1.37812600465313,-0.865398330140146,-0.28782428159434,0.299708152718319,-0.161312024248546
-0.124388849105723,1.40047218185181,-0.870432079537905,-0.209809250841775,0.305212009733904,-0.179937359621782
-0.129380628325812,1.41833641690372,-0.871497589944953,-0.132845994118926,0.310807828823767,-0.199062592077053
-0.134635177658142,1.43175486486044,-0.868492813633036,-0.0577804662291891,0.316304157413833,-0.218420538551832
-0.140028986696632,1.44081742035892,-0.86134367007323,0.0145974985911961,0.321456260103896,-0.237722802376465
-0.145457109621009,1.44566128881833,-0.850005289062314,0.0835588992023628,0.325974064459874,-0.256668053623434
-0.150838912392752,1.44646428032005,-0.834463894917606,0.148438022792501,0.329532214362419,-0.274951155936252
-0.15612223490301,1.44343808256892,-0.814739270414528,0.208632890489334,0.331781817750828,-0.292272724002349
-0.161285737962006,1.43682172557677,-0.790887662651541,0.263604031284164,0.332363405138304,-0.308348673216086
-0.166339326807338,1.42687540379339,-0.763004927290611,0.312871984854852,0.33092057070083,-0.322919327272017
-0.17132266737094,1.41387477508283,-0.731229657558939,0.356013966238819,0.327113750216279,-0.335757678513484
-0.176301930359746,1.39810581341602,-0.695746013334877,0.392660127194963,0.320633598948419,-0.346676446372755
-0.181365003713201,1.37986025575236,-0.656785955181897,0.422489822647396,0.311213465401661,-0.35553364664688
-0.186615499849976,1.35943165452077,-0.614630598729969,0.445228239940253,0.298640510127453,-0.362236463549532
-0.192165945510566,1.33711202570867,-0.569610435076127,0.460643679322032,0.282765088020474,-0.366743302215363
-0.198130575991616,1.31318906816422,-0.522104210306095,0.468545692554094,0.263508092980317,-0.369063986568097
-0.204618161220027,1.28794392089854,-0.472536318482395,0.468784199476513,0.24086605063664,-0.369258151631837
-0.21172526917435,1.26164942018427,-0.421372633484915,0.461249616098547,0.214913833611768,-0.367431956554341
-0.219530325719773,1.23456881504147,-0.369114781423975,0.445873947781059,0.185804960775387,-0.363733311672818
-0.228088763524682,1.20695489634133,-0.316292932558167,0.422632731564151,0.153769524313853,-0.358345867556309
-0.237429471996664,1.17904948974408,-0.263457265542799,0.391547655469136,0.119109864299091,-0.3514820545734
-0.247552671562204,1.15108325524015,-0.211168323555195,0.352689641152795,0.0821941784653953,-0.343375487343867
-0.258429245370232,1.12327572610039,-0.159986538323188,0.306182149982434,0.0434483138766425,-0.334273059225174
-0.270001475743459,1.09583550840695,-0.11046124196048,0.252204460856732,0.00334603589450552,-0.324427048098851
-0.282185056487974,1.06896055073584,-0.063119515940757,0.190994669574346,-0.0376018928061314,-0.314087537028377
-0.294872189437758,1.04283838426452,-0.0184552403617302,0.122852172427584,-0.0788594656384147,-0.303495423206537
-0.307935527163471,1.01764622896586,0.0230812952217668,0.0481394189174591,-0.119877649201961,-0.292876247769711
-0.321232695474006,0.993550863901308,0.0610928753585585,-0.0327172521409498,-0.160106698330633,-0.282435029698222
-0.334611120086436,0.970708170814736,0.0952436243025663,-0.119227844567844,-0.199008220107826,-0.27235223166525
-0.347912890970927,0.94926228112674,0.12526578542657,-0.210840119187654,-0.236066667106303,-0.262780927128358
-0.360979423277096,0.929344287029082,0.150964800528062,-0.306942266894575,-0.270799979727693,-0.253845179097498
-0.373655712431493,0.911070516444498,0.172222536771152,-0.406866878948431,-0.302769144837057,-0.245639584787064
-0.385794029132482,0.894540416708236,0.18899857500894,-0.509896216526128,-0.331586489835568,-0.238229889550266
-0.397256953275758,0.87983413936624,0.201329540517615,-0.615268746770515,-0.356922584638146,-0.231654530600392
-0.407919700236865,0.867009964154943,0.209326522878019,-0.722186879695964,-0.378511675571385,-0.225926938110415
-0.41767174438475,0.856101739445744,0.21317069328822,-0.829825809306209,-0.396155622197111,-0.2210383998438
-0.426417789765323,0.847116544565042,0.213107282719618,-0.937343333081726,-0.409726348302224,-0.216961286321491
-0.434078174072437,0.840032792546903,0.209438131359023,-1.04389049660801,-0.419166850343239,-0.213652436732213
-0.440588817350382,0.834798987406769,0.202513057557201,-1.14862288472359,-0.424490829919237,-0.211056520623514
